time,open,high,low,close,MA,MA,MA,MA,MA,Volume,Volume MA,RSI,Accumulation/Distribution
1462924800,450.88,457.99,450.32,452.91,421.8082000000003,435.0754,450.2415999999992,452.63928571428636,455.51571428571503,3346.58050448,4086.0984951365376,54.45719335480463,2270071.023673167
1463011200,452.95,455.25,448.88,455.2,422.6297000000003,435.827,451.35279999999926,453.07214285714343,456.47285714285783,3453.49239809,3984.0510572030375,56.082025345442666,2273470.3011199525
1463097600,455.2,456.82,452.04,455.91,423.50500000000034,436.6418,452.4635999999993,453.0278571428577,456.10571428571495,2822.65051925,4012.681822626038,56.59903141484955,2275218.218596308
1463184000,456.42,457.25,453.51,455.57,424.1825000000003,437.43919999999997,453.2611999999993,453.5421428571435,455.7485714285722,1371.60752508,3726.096571462538,56.25749346441947,2275357.579788696
1463270400,456.3,458.08,454.72,457.56,424.9081000000003,438.25120000000004,453.8783999999993,453.86785714285776,455.655714285715,1612.62318102,3526.363298312038,57.86029696489525,2276471.0576994005
1463356800,457.56,458,451.11,454,425.69420000000025,438.99840000000006,453.9983999999993,454.57785714285774,454.6814285714293,3248.19201846,3509.0616866180376,54.04511983586016,2275947.7640650766
1463443200,454,456.09,452,453.08,426.4750000000003,439.6026,454.2135999999993,454.7542857142863,454.8900000000007,3430.4794661,3411.0185212770375,53.071217051314505,2274328.9803561345
1463529600,452.96,455.68,452,452.92,427.29510000000033,440.34200000000004,454.2535999999993,455.20357142857205,454.89142857142934,2608.23175371,3205.6115792460378,52.89270327965367,2273024.8644792796
1463616000,452.47,453.85,435.03,436.3,427.9261000000003,440.7932,453.3047999999993,454.3321428571435,452.1914285714293,5961.11508587,3373.8721541385376,38.43171040562819,2267868.2782094623
1463702400,436.3,444.41,435.06,442.72,428.55670000000026,441.3544,452.52039999999926,453.20642857142917,450.30714285714356,3429.48001225,3429.7094738860374,44.71904505722307,2270058.010367017
1463788800,442.84,443.98,435.28,443.31,429.21000000000026,441.89439999999996,451.55599999999924,452.15214285714353,448.55571428571506,1916.43483232,3473.8294954440375,45.2721651334014,2271679.2701791865
1463875200,442.72,443.47,435,438.8,429.76530000000025,442.29040000000003,451.29279999999926,450.765714285715,445.8757142857151,2350.68206338,3261.5085156030373,41.82700167048582,2271437.8187748017
1463961600,438.72,442.99,436.4,442.99,430.2853000000003,442.76800000000003,451.0467999999993,449.4921428571435,444.30285714285793,2625.60063215,3112.7460400680375,45.94280169417618,2274063.419406952
1464048000,442.63,446.37,441,443.97,430.6750000000003,443.27240000000006,450.5443999999993,448.945714285715,443.00142857142936,3072.77859998,3100.0046063475374,46.889282307897986,2274389.580263933
1464134400,445.31,449.6,444.26,448.7,431.1692000000003,443.7922000000001,450.5575999999993,448.6450000000007,442.3985714285722,3663.31591089,3154.6907418520377,51.319573878179106,2276818.0705868825
1464220800,448.27,452.98,446.8,452.07,431.61480000000023,444.4130000000001,450.52039999999926,448.42142857142926,444.65142857142934,3768.49837208,3066.1146891595376,54.24786941653202,2279476.7522862786
1464307200,452.07,478.16,452.07,472.05,432.17990000000026,445.45400000000006,451.6399999999992,449.57428571428636,448.84142857142933,12221.5420295,3576.959947852538,66.94378287673497,2285973.984480574
1464393600,470.58,529.08,468,519.41,433.1622000000002,447.4872000000001,454.39199999999926,454.13428571428636,459.7128571428579,12568.0311235,4137.699893040537,80.65031194629091,2294562.550608519
1464480000,522.13,540,485,517.84,434.1452000000003,449.47920000000005,457.2403999999992,458.4400000000006,471.0042857142865,8215.67477954,4371.658437543538,79.4738677530279,2296157.8852748005
1464566400,517.6,535,510.01,527.64,435.0753000000002,451.6648000000001,460.40599999999927,463.7000000000006,483.0971428571437,6074.77470621,4388.089275693038,81.30685237463696,2298654.401330534
1464652800,527.64,548.5,515,531.84,436.00870000000026,453.84780000000006,463.3403999999993,469.3257142857149,495.65000000000083,12071.18195857,4824.319348397538,82.04680079351952,2298719.2614126992
1464739200,532.37,542.87,525.49,536.95,436.9955000000002,456.0760000000001,466.49559999999923,475.3278571428578,508.25714285714366,5456.94265694,4924.491861340038,82.93203279142311,2300458.701131885
1464825600,536.95,540,529.13,538,438.18450000000024,458.35740000000004,469.6871999999993,482.59214285714353,520.5328571428579,3939.35132771,4980.326901763037,83.11625295897781,2302948.42915593
1464912000,538,578.37,535.74,569.94,439.6461000000002,461.25900000000007,474.05199999999934,491.6792857142864,534.5171428571437,8782.75758052,5350.884404535037,87.52658315212513,2308257.640107138
1464998400,569.93,588.71,558.54,573.8,441.1490000000002,464.1460000000001,478.93919999999935,501.0000000000006,542.2871428571436,6216.62719325,5581.084605146537,87.93669804792681,2308329.7587520713
1465084800,573.5,582,566,573.91,442.56810000000024,467.01040000000006,483.7791999999993,510.65071428571497,550.2971428571436,5415.83329102,5689.466668774537,87.94885818214435,2308268.830627547
1465171200,573.8,586.02,573.8,584.5,444.1024000000002,470.15200000000004,488.95119999999935,520.7585714285722,558.4200000000008,4465.51612091,5741.218501515037,89.08915643113224,2311623.4491209965
1465257600,584.12,594.44,563,577.54,445.5610000000002,473.14,493.8163999999994,530.2992857142864,564.9485714285722,6705.9183035,5946.102829004537,83.49724397346421,2311120.0786631
1465344000,577.48,584.25,571.86,583.03,447.03900000000016,476.088,498.9147999999994,539.8942857142863,571.5314285714294,3259.15110515,5811.004629968536,84.33261575340984,2313737.3953294633
1465430400,583.01,583.1,572.97,575.01,448.4641000000002,478.7456,503.6127999999994,548.6757142857149,576.8185714285722,3770.71826177,5828.066542444537,78.11207416218035,2311485.386890795
1465516800,576.06,580,572,578.01,450.0097000000002,481.2858000000001,508.5731999999994,556.2442857142862,577.9714285714293,3458.45611993,5905.167606825036,78.74368867320949,2313223.26109106
1465603200,576.53,611,575.93,610,451.90680000000015,484.5318000000001,514.8499999999995,562.7150000000005,583.1428571428579,4000.07125392,5987.637066352037,84.03436648845994,2316995.2130832793
1465689600,610,683.02,603.21,672.13,454.5480000000001,488.93600000000004,523.6183999999995,573.7357142857148,597.1742857142865,14138.30680141,6563.2723748150365,89.50036419454922,2327275.2023538696
1465776000,668.73,725,655.02,704.49,457.5946000000001,493.82540000000006,534.3459999999994,586.3678571428576,614.3157142857151,17280.60397099,7273.663643365537,91.19182214997045,2334426.4783041393
1465862400,703.81,704.5,655,685.25,460.38480000000015,498.28380000000004,544.0471999999994,597.3257142857148,629.702857142858,10633.44050213,7622.169872927536,82.6649523850748,2336789.4650823902
1465948800,685.25,695.77,672.12,695,463.1947000000002,502.8354000000001,554.1147999999995,608.6150000000006,645.6985714285722,5783.92382791,7722.941145719036,83.50659605812521,2342196.761312204
1466035200,695,773.07,689.8,766.62,466.7434000000002,509.2602000000001,567.2275999999995,624.9450000000005,673.0714285714295,17946.82684699,8009.205386593536,88.08345833558577,2357363.3063491043
1466121600,767.37,778.7,706.37,745.22,470.06560000000013,515.1818000000002,579.3167999999995,637.4650000000005,696.9585714285723,14687.27083687,8115.167372262037,80.86289663842135,2358453.7341715014
1466208000,745,778.85,723.02,754.83,473.45390000000015,521.1478000000002,591.7511999999995,650.3957142857149,717.6485714285724,5903.4718056,7999.557223565037,81.59262751716972,2359277.449832716
1466294400,753.47,764.93,740.11,761.44,476.8770000000001,527.4092000000002,604.2607999999994,663.7907142857148,730.4071428571436,2617.2792086,7826.682448684536,82.09827081987,2361158.685170404
1466380800,759.12,763.99,723.4,730.85,480.0765000000002,532.9662000000002,615.4119999999995,674.2442857142862,734.1728571428581,7973.95130462,7621.820915987036,72.21215958095814,2356111.8556799954
1466467200,725,728.18,625,667.54,482.6215000000001,537.4358000000002,623.2315999999995,680.6728571428577,731.642857142858,32614.06863406,8979.677214843035,56.93206786084159,2350390.643795168
1466553600,665.36,677.63,588.03,601.3,484.48460000000006,540.4496000000001,626.5071999999994,681.9778571428577,718.2571428571438,16456.40877925,9605.530087420037,45.97141969075113,2338808.7114556646
1466640000,600.51,632.67,540.17,624.91,486.57520000000005,544.0152000000002,630.7899999999994,685.5421428571434,698.012857142858,24274.74702818,10380.129559803036,49.68933652117564,2359010.5495770625
1466726400,622.59,683.88,620.82,661.71,489.0266000000001,548.2794000000001,636.1527999999994,691.5207142857149,686.0828571428581,16163.80160244,10877.488280262536,54.89888311171719,2363808.937873886
1466812800,660.76,684.45,639.4,659.86,491.44030000000004,552.3070000000001,641.2735999999994,695.0821428571434,672.5157142857151,6576.67165427,10935.530198425036,54.59283891148769,2363206.015478056
1466899200,658.8,662.9,656.15,657.79,493.93910000000005,556.3014000000002,646.1071999999995,694.0578571428578,657.7085714285723,84.3049939,10716.469642074535,54.22856167710696,2363162.676466377
1466985600,630.16,658,618.03,657.5,496.42370000000005,560.2872000000002,650.8871999999994,690.7014285714291,647.2300000000008,8668.59311395,10814.603382597035,54.1740236051866,2371614.392094364
1467072000,657.49,665.51,635.5,646.08,498.7717,563.9924000000001,653.9327999999994,687.9035714285719,644.1642857142866,5478.35678007,10925.563666343036,51.95798763113201,2369998.8153698184
1467158400,644.33,645,621.09,634.11,500.99610000000007,567.6422000000001,656.3451999999994,683.5542857142863,648.8514285714294,9132.30662895,11193.643084702035,49.66476192483734,2370812.358369386
1467244800,635.91,671.22,628.06,667.95,503.5092000000001,571.9430000000001,660.1067999999993,676.5064285714292,655.0000000000009,7479.78991543,11394.709774477036,55.62730068722335,2377158.7417499013
1467331200,666.33,684.1,659.71,674.86,506.08160000000004,576.3362000000002,663.7211999999994,671.480714285715,656.8785714285724,6432.9196212,11516.352192841037,56.753821453003816,2378717.518091078
1467417600,674.55,704.93,672.74,702.48,508.9547,581.2676000000001,668.7187999999994,667.7414285714292,662.9671428571438,5474.31093254,11083.152399397537,61.014305454889815,2383358.52291708
1467504000,702.48,704.99,646.29,658.27,511.38040000000007,585.3216000000002,671.7283999999994,660.3721428571434,663.0357142857152,7320.31995027,10585.138198361537,52.15693536847324,2379026.1904626954
1467590400,659.77,682.35,640.1,680.35,514.0143,589.7774000000002,675.9419999999994,656.7650000000006,666.300000000001,4290.1322529,10267.972785900038,55.62194629258928,2382910.156348457
1467676800,678.74,682.36,661.57,668.94,516.5373000000001,594.0762000000002,679.5791999999994,656.8650000000006,669.5657142857152,3087.00697287,10133.126943148036,53.46697022779512,2382011.8209859817
1467763200,669.09,679,662.13,674.7,519.0556,598.5086000000001,682.1671999999993,662.1078571428577,675.3642857142867,3554.11103812,9413.491152704537,54.426871646272545,2383754.114897378
1467849600,674.7,678.43,605.5,638.19,521.278,602.214,680.8095999999994,663.0564285714291,671.112857142858,12686.97748112,9313.476484917035,47.70889223392807,2382440.709166095
1467936000,638.89,665.99,635,663,523.7706000000001,606.748,679.1499999999994,663.1485714285719,669.4185714285722,6579.38521251,9347.272155262535,52.04096137456346,2387750.5002007796
1468022400,663,663.99,626,647.78,526.1018,610.8492000000001,677.6511999999993,662.2857142857148,661.6042857142866,6150.78612894,9523.947501279536,49.340466484421746,2388652.3132762783
1468108800,647.78,650.88,636.8,648.76,528.4263000000001,614.9582000000001,675.8015999999993,661.6407142857149,660.2457142857153,2313.34939113,9240.917405605036,49.522099768968076,2390269.029043943
1468195200,648.77,659.6,639.31,649.32,530.7295,619.1686000000002,671.1095999999993,661.0564285714291,655.812857142858,2975.83245006,7759.005596405036,49.6332281535763,2390229.4294992653
1468281600,649.32,678,646.05,663.52,533.1736,623.5792000000001,667.8415999999993,662.3021428571434,655.0385714285723,4286.94823949,7150.532569417037,52.48949244987492,2390630.618082554
1468368000,663.52,669.97,651.03,655.06,535.5367000000001,627.8010000000002,663.8507999999993,663.798571428572,652.232857142858,6573.20203069,6265.455319542537,50.64671758213091,2386854.670981503
1468454400,652.24,664.93,650.01,659.1,537.9005999999999,632.0090000000001,659.7571999999994,663.166428571429,655.2200000000009,2392.43467683,5576.886973262037,51.52198432575258,2387377.4147513737
1468540800,660.3,670.01,658.41,664.6,540.3362999999999,636.2596000000001,657.1071999999995,662.4335714285719,655.4485714285722,3228.34264299,5409.470522698037,52.750519046461925,2387594.492963575
1468627200,664.6,666.67,655,662.45,542.7607999999999,640.0676000000002,656.9035999999994,659.5742857142862,657.5442857142865,1682.67647053,5489.389096529537,52.19369104784813,2388060.2208984345
1468713600,662.45,684.19,661.35,679.54,545.3787,643.2702000000002,660.0331999999994,661.0935714285719,661.9414285714294,3437.77012475,5227.8479470695365,56.155535190548946,2390098.198459254
1468800000,679.54,682.21,666.12,672.1,547.9173,646.3554000000001,661.9207999999994,660.5042857142862,665.1957142857152,3012.20623461,5104.540419796536,54.05530893830432,2389325.0218434096
1468886400,673.45,675.81,666,673.48,550.4685,649.2722000000001,662.3915999999994,660.828571428572,666.6185714285723,1901.69030861,4743.0096037795365,54.396005095284956,2390323.3607923742
1468972800,674.8,675,660,667.03,552.9119,651.9760000000002,662.6783999999993,660.2807142857148,668.3285714285723,3417.32189644,4539.886202830037,52.43874083648933,2390109.208620197
1469059200,667.01,667.1,660.1,663.99,555.2964,654.5168000000001,662.9263999999993,662.123571428572,669.0271428571438,2501.83893143,4343.332168341537,51.49820977234453,2390387.9849582706
1469145600,663.25,666.3,645,649.95,557.5565999999999,656.7558000000001,662.6243999999992,661.1914285714291,666.9342857142866,5191.55506577,4329.194375003037,47.280460183406596,2387609.406190675
1469232000,647.88,656.77,646,655.52,559.8631999999999,658.4674000000002,663.0019999999994,661.7442857142862,665.9442857142866,1284.52223933,4027.404489456037,49.062823750743924,2388595.7570652585
1469318400,655.52,665,651.99,661.47,562.1833999999998,660.2208000000002,664.0963999999992,662.6521428571434,663.362857142858,1427.97990306,3884.2968719640367,50.96975570696379,2389248.830118541
1469404800,659.64,661.99,652.28,654.96,564.4260999999999,661.8418000000003,663.5767999999994,663.0550000000005,660.9142857142866,2441.94401025,3852.0437238330364,48.81640469959881,2388154.8593209526
1469491200,655,656.94,645.01,651.24,566.6642999999999,663.1766000000002,662.6319999999994,662.1778571428576,657.7371428571438,3552.82907397,3851.9796256255368,47.57940965552605,2388312.696656175
1469577600,651.22,659.98,646.31,653.48,568.9176999999999,664.6954000000002,660.6719999999993,662.0650000000005,655.8014285714295,2664.94311137,3350.8779071380363,48.42686238856482,2388443.312009841
1469664000,655.13,657.89,652.41,653.07,571.0920999999998,666.0962000000003,660.4639999999994,661.6342857142862,654.2414285714294,1908.65442208,3117.341367616536,48.27303322191913,2386994.4064631527
1469750400,654.84,657.48,653,654.61,573.2168999999999,667.6882000000002,659.4343999999993,660.9207142857148,654.9071428571436,1297.14816627,2874.659469483036,48.929248222694326,2386629.583541389
1469836800,654.88,657.5,652.19,654.67,575.2535999999999,669.2214000000002,658.8635999999992,660.3650000000005,654.7857142857152,669.15982547,2792.449991200036,48.95641796367704,2386585.476961556
1469923200,654.02,654.71,614.97,623.83,577.0148999999999,669.4980000000002,656.8287999999993,656.3857142857148,649.4085714285723,4933.59771338,2890.338254366036,37.81926600173193,2383851.7622748767
1470009600,622.5,630,603.63,606.35,578.5591999999999,668.1824000000001,655.5551999999993,651.6892857142863,642.4642857142865,5512.82137405,2951.631911094036,33.208011197780664,2379476.2085638843
1470096000,606.84,613.03,465.28,540.03,579.3592999999998,664.8932000000002,650.6363999999993,642.1571428571433,626.5771428571437,22141.67217658,3730.055418388536,22.165440912935054,2379738.4618722363
1470182400,540,572.34,521,563.42,580.3701999999998,662.4566000000002,647.2619999999993,634.756428571429,613.7114285714295,15447.73506247,4382.820437670536,30.893480610902543,2389818.3045795355
1470268800,563.99,583.97,552,576.13,581.4572999999999,660.0792000000001,644.3567999999993,628.4807142857146,602.7200000000009,8499.83692796,4646.395151919036,35.14907686509689,2394149.313136197
1470355200,578.14,578.2,562,572.5,582.7284999999998,656.1968000000002,641.2839999999993,622.9485714285719,590.9900000000009,4810.23375099,4802.773015942036,34.49571717825414,2395574.567580935
1470441600,572.98,592,562.56,589.48,584.1318999999999,653.0820000000002,638.3223999999993,618.231428571429,581.6771428571438,6021.3087891,4931.949949159536,40.104260590671146,2400565.054484945
1470528000,589.47,598.82,582.12,592.47,585.4912999999998,649.8348000000002,635.8187999999993,613.3028571428575,577.1971428571438,2910.30990604,4926.855132731036,41.06123344443022,2401262.1347019603
1470614400,592.47,594,583.58,591.88,586.9263999999998,646.4436000000002,633.1299999999993,608.7971428571433,575.1300000000009,3181.85250852,4990.863242726536,40.92229284972597,2403149.2602780308
1470700800,591.85,591.85,579.43,582.75,588.2238999999998,643.4816000000002,629.8559999999994,603.9050000000004,581.2328571428582,3174.70598792,4978.732447300536,38.73787172227494,2401671.8206153754
1470787200,582.71,603,580.01,590.27,589.6859999999998,641.9362000000002,626.9687999999994,599.3900000000004,585.0685714285725,5198.38160449,5113.559580953535,41.50741996043353,2401113.3168066284
1470873600,590.46,597.78,585.22,585.22,591.0320999999999,641.6146000000002,623.1959999999995,594.5435714285719,586.3671428571439,2543.68401092,4981.166028211036,40.193318380054414,2398569.6327957083
1470960000,585.25,591.19,580.47,585.91,592.4248999999999,640.8346000000003,619.7483999999994,589.6364285714291,588.2828571428581,2177.29647334,5025.804739911536,40.47063560140936,2398602.1297579966
1471046400,585.34,589.98,581.71,583.52,593.7750999999998,639.2708000000001,616.1499999999993,584.5542857142862,587.4314285714296,962.30229892,5002.520859704536,39.78253321899904,2398061.05289101
1471132800,583.54,583.92,556.24,568.76,594.8778999999998,637.4488000000001,612.2191999999994,580.6207142857147,584.0442857142866,4812.8152523,5121.064421807036,35.74094379176934,2397602.027158854
1471219200,568.76,573.69,554.9,565.55,595.9526999999998,635.604,608.2815999999993,577.706428571429,580.2828571428581,4542.40324264,5170.543130240536,34.91029649832065,2398208.8090715217
1471305600,564.2,579.8,563,574.99,597.1204999999998,633.9538000000001,605.2831999999994,580.2035714285719,579.1742857142866,4837.18871903,5279.155410623536,39.37271601160853,2400276.131393107
1471392000,574.95,577.86,566.02,570.91,598.2213999999999,632.4504000000001,601.8987999999994,580.7385714285718,576.4085714285724,4108.5976507,5389.152572054536,38.15517281067813,2399561.2909234753
1471478400,570.91,575.87,568.79,571.49,599.4200999999998,631.1980000000001,598.2995999999994,580.4071428571433,574.4471428571438,3967.28412511,5522.659369996536,38.44657562256997,2398619.9014700595
1471564800,571.51,574.86,552.3,572.91,600.6200999999999,629.2972000000001,595.0175999999993,580.436428571429,572.5900000000009,4650.68839666,5721.735798556037,39.20188608206254,2402466.614478999
1471651200,572.98,581.02,568.52,577.88,601.8469,627.3576,592.0831999999994,579.6078571428576,571.7842857142866,2431.67559578,5596.639692676037,41.88958126287764,2403676.616255459
1471737600,577.7,583.99,576.01,577.55,603.0632999999999,624.859,589.0459999999994,578.5421428571433,573.040000000001,1139.76224273,5377.986736110037,41.757583218899825,2402976.762246765
1471824000,577.55,585.95,572.5,582.78,604.3353999999998,623.3492000000001,586.2343999999995,577.8921428571433,575.5014285714295,5086.06256577,4525.206255569537,44.73008878061035,2405665.379707183
1471910400,582.78,584.99,576,580.23,605.5620999999999,621.3468000000001,583.2591999999994,577.7121428571434,576.250000000001,4182.04589939,3961.9217974155363,43.56268498073898,2405418.8297264627
1471996800,580.27,582.1,575.4,577.58,606.7978999999999,619.5196000000001,580.1755999999995,576.8057142857148,577.2028571428581,2989.15498134,3686.3877000845364,42.32638766968834,2404374.8561956664
1472083200,577.65,578.75,571.16,575.71,608.0241999999998,617.5398000000001,578.2507999999995,576.1264285714291,577.8057142857153,4231.35357206,3657.443691138037,41.432808424688346,2405216.6669853646
1472169600,575.75,582.46,574.1,578.78,609.2827999999998,616.3516000000001,577.1479999999995,575.6171428571434,578.6442857142868,3300.29774328,3521.3931388470364,43.540187911345576,2405611.4394426947
1472256000,577.92,579.09,564.81,568.31,610.6028999999999,614.4578000000001,578.2791999999994,574.5307142857148,577.2771428571439,2702.58036182,3511.006661636037,38.457821025471176,2404233.6533758845
1472342400,567.51,573.34,566.8,573.2,611.9076999999999,612.9662000000001,578.6703999999994,574.8478571428576,576.6557142857154,1034.00938399,3403.614505409537,41.87067609743092,2405223.3932449636
1472428800,573.2,575,568.6,571.5,613.1895999999998,611.4210000000002,578.4851999999995,575.2728571428577,575.0442857142868,2333.00891707,3361.5296518670366,41.01903778344403,2405004.6736589884
1472515200,570.74,576.5,568.55,575.91,614.5606999999998,609.9528000000001,578.6215999999995,575.338571428572,574.427142857144,4439.04375649,3323.562759467037,44.190279990822525,2408784.840480553
1472601600,575.88,576.49,568.4,570.75,615.8382999999998,608.0974000000001,577.8723999999995,575.3271428571433,573.4514285714297,3917.82520705,3392.269819273537,41.38632995193436,2407143.131277599
1472688000,570.75,572.86,566.86,571.05,617.1090999999998,606.4172000000001,577.0155999999995,575.2957142857148,572.7857142857154,2833.21048959,3425.065520086037,41.61827051679755,2408266.9714384694
1472774400,571.05,574.2,567.03,572,618.3420999999997,604.6752000000001,576.2203999999995,575.2307142857147,571.817142857144,2996.65467508,3526.783138894037,42.39562710263996,2409424.674848507
1472860800,572,598.64,569.01,595.01,619.7714999999998,603.2834000000001,576.7107999999995,576.4542857142861,575.6314285714296,4645.77734019,3518.431243288537,57.24499543657696,2412932.134824884
1472947200,596.25,609.05,590.88,603.72,621.0881999999998,602.1088000000001,577.2487999999995,578.3235714285719,579.9914285714297,3951.19879148,3488.8710207305376,61.310647490223126,2414565.239003421
1473033600,605.72,607.31,592.46,603.48,621.9288999999998,600.5876000000001,577.9791999999994,579.8021428571434,584.5600000000011,3788.04435575,3436.413802566537,61.138129983871934,2416399.315698225
1473120000,604.98,609.74,601,608.16,622.8320999999997,599.3088000000001,578.8691999999995,581.7971428571433,589.1671428571439,4038.33754573,3432.900797318037,63.30636946368237,2418977.5678155217
1473206400,608.93,615.92,604.7,615.16,623.7072999999997,598.1424000000002,580.1347999999995,584.4814285714291,595.5114285714296,4502.71072652,3459.672127388537,66.33213965726726,2422870.2856450444
1473292800,614.44,628.98,611.66,625.67,624.6455999999997,597.3152000000002,582.4111999999996,588.0500000000004,603.3142857142868,4354.95251639,3444.8853333750367,70.29303124339928,2425560.7008832297
1473379200,625.67,627.49,612.93,622.01,625.4961999999997,596.4756000000002,584.6695999999995,591.1378571428576,610.4585714285724,3274.07565086,3487.0053361290366,67.32271878011697,2426370.225082618
1473465600,622.01,625,618.67,621.65,626.3326999999997,595.9096000000002,586.5359999999996,594.9478571428575,614.2642857142868,1527.83753513,3506.4091007490374,67.02272101458185,2426280.9202029975
1473552000,621.65,628.99,594.63,606.32,626.6964999999997,594.9256000000001,587.9523999999996,597.3135714285719,614.6357142857154,5336.9515717,3518.9535510455376,55.65040236868025,2424575.4566332283
1473638400,604.08,609.15,602,608.04,627.0388999999997,593.8570000000002,589.4143999999995,599.9235714285718,615.287142857144,3512.28237051,3485.465374601538,56.541394213942546,2426997.2121698176
1473724800,606.4,609.61,603.28,607.46,627.3743999999997,592.9070000000002,590.7963999999996,602.1771428571434,615.187142857144,3471.52717479,3509.5839842740374,56.13187168448965,2428110.513933613
1473811200,607.45,610.69,605.98,608.5,627.6143999999997,592.0522000000002,592.0211999999996,604.873571428572,614.2357142857154,2895.44618425,3442.7886148835373,56.73695942476976,2428313.3795898343
1473897600,608.5,608.99,602.3,606.71,627.9060999999997,591.1168000000002,593.1875999999995,607.4207142857148,611.527142857144,3083.35041243,3431.941248341037,55.32254786566516,2429295.074115765
1473984000,606.65,608.99,603.5,605.69,628.1326999999998,590.1692000000002,594.1039999999995,609.8271428571434,609.1957142857154,2612.88007635,3427.4562340675375,54.488962461601396,2428766.786887213
1474070400,607.04,607.59,601.1,604.1,628.4235999999997,589.1590000000002,595.0587999999996,610.4764285714291,606.6885714285726,1117.48707654,3431.6301186950377,53.144683537867394,2428682.4157520044
1474156800,602.93,609.06,601.97,608,628.7234999999997,588.2256000000002,596.2755999999995,610.7821428571433,606.9285714285725,1307.05511292,3380.332428487538,56.011328220899394,2429598.6447944883
1474243200,608,609.5,603,608.72,628.7106999999997,587.9234000000002,597.5959999999995,611.156428571429,607.0257142857154,2476.59039745,3282.2097605355384,56.539965312508016,2431480.85349655
1474329600,608.73,608.88,601,601,627.9993999999997,587.8164000000003,598.4847999999995,610.6450000000004,606.1028571428582,2680.09992026,3220.323496196038,49.650160380239114,2428800.7535762903
1474416000,600.95,601.01,592.1,595.46,626.9090999999997,588.9250000000003,599.5707999999995,609.2378571428577,604.240000000001,3668.15124083,3262.070533758038,45.37686400298317,2427899.154113056
1474502400,595.46,596.42,592.5,595.41,626.0106999999997,589.5648000000002,600.4591999999996,607.0764285714291,602.6257142857154,2414.53313885,3232.964456946538,45.3389361195909,2429069.4635426006
1474588800,595.42,602.9,593,601.42,625.0748999999997,590.0706000000002,601.6559999999995,605.6057142857147,602.0157142857153,4007.88275861,3201.0697278675384,50.67565810619025,2431879.0298400503
1474675200,600.47,603.59,597.76,599.33,623.4019999999997,590.6072000000003,602.5927999999994,604.0114285714291,601.3342857142867,1140.17360181,3060.5184683840384,48.888115932557724,2431352.946308512
1474761600,600.05,601.99,596,598.98,621.9395999999998,590.7972000000003,603.7219999999995,603.4871428571433,600.0457142857152,1086.32512742,2925.4325069675388,48.57907742068676,2431347.5056150523
1474848000,598.95,607.27,596.1,606.47,620.4559999999997,591.0772000000003,605.1387999999995,603.3750000000003,599.7242857142867,4051.86804551,2926.1090319565383,55.117655246755355,2434818.9807444643
1474934400,606.7,608.37,600.02,604.26,618.8841999999997,591.3248000000003,606.4291999999996,603.146428571429,600.1900000000011,3055.67943038,2853.757467149538,52.97709852131266,2434866.554196674
1475020800,604.26,605.3,601.41,603.95,617.6151999999997,591.7488000000003,606.7867999999995,602.821428571429,601.4028571428581,2202.84306821,2746.151994740538,52.668113183866495,2435540.431639134
1475107200,603.93,605.99,601,605.6,616.9957999999998,592.0554000000003,606.8619999999996,602.7421428571433,602.8585714285725,2718.01919323,2718.349171859038,54.19930194578374,2437833.590116789
1475193600,605.59,608.39,603.15,608.23,617.0650999999998,592.5156000000003,607.0519999999996,602.9235714285718,603.8314285714296,2586.62431154,2771.288510679538,56.608834082652635,2440262.2526383116
1475280000,608.23,614.28,608.23,612.98,616.9457999999998,593.0570000000004,607.2447999999996,603.5578571428575,605.7814285714295,1458.84374513,2577.3831193510377,60.63669718536579,2441094.155269832
1475366400,612.98,613,605,608.6,616.4146999999998,593.5586000000003,606.9823999999996,603.6007142857146,607.1557142857152,1406.15761649,2472.0768816500376,55.51893940624721,2440953.539508183
1475452800,608.6,612.98,606.6,612.71,615.9431999999998,594.4376000000003,606.4639999999996,603.8857142857147,608.0471428571439,2179.76496681,2407.488771251038,59.01457406677795,2442948.8102615015
1475539200,612.84,612.84,604.99,607.19,615.4371999999998,595.2704000000003,605.8711999999997,604.3278571428575,608.4657142857153,2955.42383816,2410.4876539465376,52.991240327986986,2441649.9297211636
1475625600,607.19,612,605.76,608.49,614.9470999999999,595.9404000000003,605.3447999999996,605.2585714285718,609.1142857142867,2410.92611361,2376.866439005538,54.177408469503234,2441348.5639569624
1475712000,608.01,610.5,607.09,610.25,614.5887999999999,596.7272000000003,605.5019999999997,606.3185714285719,609.7785714285725,2039.8002153,2348.212445953038,55.80337126845046,2443089.2732316027
1475798400,610.25,616.34,607.52,614.88,614.3965,597.5950000000003,605.7755999999997,607.2800000000004,610.7285714285725,4033.82185438,2494.0291848450383,59.84049715572722,2445787.6347895213
1475884800,614.88,616.99,612.5,614.34,613.8603999999999,598.4236000000003,606.0507999999996,608.3521428571433,610.9228571428582,888.32919261,2473.092888829538,59.16172900079012,2445627.37941179
1475971200,614.34,614.98,610,613.06,613.2423999999999,599.1272000000004,606.2331999999997,609.3578571428577,611.5600000000011,1174.26113887,2407.976425900538,57.49689271149518,2445896.1861785194
1476057600,612.12,616.47,612.12,616,612.3775999999999,599.8962000000002,606.6047999999996,610.0385714285719,612.0300000000009,2295.52302846,2388.7475813105384,60.26287361778032,2447695.6651502545
